coach_type,phase,section,task
Motor,Completion,BUP,Air - Check Valve A5 - Overhaul
Motor,Completion,BUP,Air - Check Valve A5 - Renew
Motor,Completion,BUP,Air - Duplex Check Valve A14 - Overhaul
Motor,Completion,BUP,Air - Duplex Check Valve A14 - Renew
Motor,Completion,BUP,Air - Check Valve R15 A22 - Overhaul
Motor,Completion,BUP,Air - 3 - Way Cocks A16/A20 - Overhaul
Motor,Completion,BUP,Air - 3 - Way Cocks A16/A20 - New
Motor,Completion,BUP,Air - Pressure Governor (main) A11 - Overhaul Knorr Bremse
Motor,Completion,BUP,Air - Pressure Governor (main) A11 - New (Imfuyo)
Motor,Completion,BUP,"Air - Windscreen Wiper Motor and Controller, Pneumatic - Remove"
Motor,Completion,BUP,Air - Test Air Supply System
Motor,Completion,BUP,Brake - Brakes – Air/Vacuum
Motor,Completion,BUP,Brake - Slack Adjuster - Fit new Knorr Bremse KRD2A-500AR
Motor,Completion,BUP,Brake - Slack Adjuster - Fit new DRV10 450DJ
Motor,Completion,BUP,Brake - Slack Adjuster KRD2A-500AR Overhaul
Motor,Completion,BUP,Brake - Slack Adjuster DRV10 450DJ Overhaul
Motor,Completion,BUP,Brake - Slack Adjuster 19DJ Overhaul
Motor,Completion,BUP,Brake - Brake Blocks Renew
Motor,Completion,BUP,Brake - Driver’s Brake Valve B1 - Overhaul
Motor,Completion,BUP,Brake - Driver’s Brake Valve B1 - New (Emergency)
Motor,Completion,BUP,"Brake - Driver’s brake valve B1, Westinghouse - Modification"
Motor,Completion,BUP,"Brake - Driver’s brake valve B1, Knorr Bremse - Fit New"
Motor,Completion,BUP,Brake - Vacuum Emergency Valve B2 - Overhaul
Motor,Completion,BUP,Brake - Vacuum Emergency Valve B2 - New
Motor,Completion,BUP,Brake - Double Vacuum Gauge B3 - Overhaul
Motor,Completion,BUP,Brake - Double Vacuum Gauge – Renew
Motor,Completion,BUP,Brake - Motor Coach Handbrake – Overhaul
Motor,Completion,BUP,Brake - Vacuum Cylinder Overhaul
Motor,Completion,BUP,Brake - Vacuum Cylinder Piston Rod renew
Motor,Completion,BUP,Brake - Trunnion and Brackets
Motor,Completion,BUP,Brake - Upgrade Vacuum cylinder (Oversize)
Motor,Completion,BUP,Brake - Vacuum Cylinder - Renew
Motor,Completion,BUP,Brake - Exhauster Cut-Out Valve Overhaul
Motor,Completion,BUP,Brake - Exhauster Cut-Out Valve Knorr Bremse renew
Motor,Completion,BUP,Brake - UnderFrame Brake Rigging Overhaul – Motor Coach
Motor,Completion,BUP,"Brake - Brake Gear, Motor Bogie – Overhaul"
Motor,Completion,BUP,Brake - Renew Vacuum Brake Release Wire Arrangement
Motor,Completion,BUP,Brake - Vacuum piping – Renew and Test
Motor,Completion,BUP,Brake - Vacuum piping – Repair and replace ends
Motor,Completion,BUP,Brake - Vacuum Test & Brake Adjustment
Motor,Completion,BUP,Brake - Vacuum Hoses - Renew
Motor,Completion,BUP,"Brake - QSA Valve B4 Knorr Bremse, Renew"
Motor,Completion,BUP,Brake - Valve QSA B4 Westinghouse Overhaul
Motor,Completion,BUP,Brake - Valve QSA B4 Knorr Bremse Overhaul
Motor,Completion,BUP,Brake - Vacuum Chamber B17 Overhaul
Motor,Completion,BUP,Brake - Vacuum Chamber B17 Renew - Motor
Motor,Completion,BUP,Brake - Combined Air Strainer and Check Valve Unit B17 Overhaul
Motor,Completion,BUP,Brake - Combined Air Strainer and Check Valve - Renew
Motor,Completion,BUP,Brake - Snifter Valve B10
Motor,Completion,BUP,Brake - Valve Vacuum Regulator (Snifter ) New type
Motor,Completion,Structural,Body - Bodywork & Attachments (excluding interior trim)
Motor,Completion,BUP,Body - Complete Coach Strip - Motor
Motor,Completion,Paint Works,Body - Grit blast body shell and underFrame equipment
Motor,Completion,Paint Works,Body - Paint coach and autocote (primer incl.)
Motor,Completion,Coach Build,Body - Exterior equipment
Motor,Completion,Coach Build,Body - Motor Coach (4 - door) Re-body to 10M Standard includes Canopy
Motor,Completion,Coach Build,Body - Motor Coach (6 - door) Re-body to 10M Standard includes Canopy
Motor,Completion,Coach Build,Body - Fit 10M Cab Complete
Motor,Completion,Structural,Body - Body Framework repairs (refer to CR 001)
Motor,Completion,Structural,Body - Mini repairs (refer to CR 001)
Motor,Completion,Structural,Body - Maxi repairs
Motor,Completion,QC,Body - H.T. Compartment- Overhaul
Motor,Completion,QC,Body - H.T. Steel Frame 55F Overhaul
Motor,Completion,QC,Body - H.T. Steel Frame 55F Modification
Motor,Completion,Coach Build,Body - Renew Lamp Bracket
Motor,Completion,Coach Build,Body - Renew Driver's Stone Guard Screen
Motor,Completion,Coach Build,Body - Renew Card Clip
Motor,Completion,Coach Build,Body - Renew Floors (Saloon & Drivers)
Motor,Completion,Structural,Body - Repair floors.(Saloon)after condition assesssment proves not necessary for compl. Coach floor
Motor,Completion,Coach Build,Body - Remove and replace compl. Coach floor covering material (Marley)Saloon after condition assessment
Motor,Completion,BUP,Body - Bogie Pin Cover Plate
Motor,Completion,Structural,Body - Renew Corrugated Metal Floor and Support Frames
Motor,Completion,Structural,Body - Renew Corrugated Metal Floor and Support Frames (Complete)
Motor,Completion,Electrical,"Body - Lens, Headlight Renew"
Motor,Completion,Electrical,"Body - Lens, Train Number Indicator Renew"
Motor,Completion,Coach Build,Body - Bodyside and ceiling insulation
Motor,Completion,Paint Works,Body - Internal and External signs and Labelling
Motor,Completion,Paint Works,Body - Stencilling
Motor,Completion,Structural,Body - Rust Repairs Body Cladding (side and end)
Motor,Completion,Structural,"Body - Rust Repairs, Roof"
Motor,Completion,Structural,"Body - Rust Repairs, Gutters & Splash Plates"
Motor,Completion,Structural,Body - Roof Equipment Examine & Repair
Motor,Completion,Coach Build,"Body - Roof Mounted Louvres & Bracketry, Renew"
Motor,Completion,Coach Build,"Body - Brackets, Renew"
Motor,Completion,Coach Build,Body - Monsoon Ventilator Renew
Motor,Completion,Coach Build,"Body - Settling Chamber, Clean and Refit"
Motor,Completion,Coach Build,Body - Commode Handles Overhaul
Motor,Completion,Coach Build,Body - Renew commode handle Coach End
Motor,Completion,Coach Build,"Body - Renew commode handle complete, Driver's Sides"
Motor,Completion,Coach Build,Body - Fit new Pull-truded Fibreglass Catwalk
Motor,Completion,Coach Build,Body - Exterior Steps Inspect & Overhaul
Motor,Completion,Coach Build,Body - Fit new Steps
Motor,Completion,Coach Build,Body - Gangway Plate Overhaul
Motor,Completion,Coach Build,Body - Fit new Gangway Plate
Motor,Completion,Electrical,Body - Coupling Protector (Heater Cables) Overhaul
Motor,Completion,Coach Build,Body - Drivers glass (10mm Safety) Renew
Motor,Completion,Coach Build,"Body - Windows Passenger – Renew with Plastic MKII design Frame, safety glass tinted"
Motor,Completion,Coach Build,"Body - Windows Passenger – Renew with Aluminum MKII design, safety glass tinted"
Motor,Completion,Coach Build,Body - Windows Passenger – Renew with Plastic MKII Polycarbonate clear
Motor,Completion,Coach Build,Body - Windows Passenger – Renew with Plastic MKII Polycarbonate tinted
Motor,Completion,QC,Body - Water Test
Motor,Completion,Testing & Commissioning,Body - Vehicle Compliance
Motor,Completion,Testing & Commissioning,Body - 10M Testing
Motor,Completion,Electrical,Electrical Control - Electrical battery/control systems and equipment
Motor,Completion,Electrical,Electrical Control - Fitment of 10M Machinery room equipment
Motor,Completion,Electrical,"Electrical Control - Regulator Voltage Static 20RG, 24RG (MA) Overhaul"
Motor,Completion,Electrical,Electrical Control - Regulator Voltage Static for MG. Fit New Imfuyo
Motor,Completion,Electrical,Electrical Control - Regulator Voltage Static - Imfuyo fit
Motor,Completion,Electrical,Electrical Control - Rectifier Unit 10 RA Overhaul
Motor,Completion,Electrical,Electrical Control - Battery and Battery Charger
Motor,Completion,Electrical,"Electrical Control - Contactors Exhc, CC, EXHWFC MA/GC, Type 15EC, Overhaul"
Motor,Completion,Electrical,"Electrical Control - Contactors Exhc, CC, EXHWFC MA/GC, Type 15EC, Renew"
Motor,Completion,Electrical,Electrical Control - Headlight Switch Dim Resistor
Motor,Completion,Electrical,"Electrical Control - Headlight Switch, Fit new 3 Posn. Rotary"
Motor,Completion,Electrical,"Electrical Control - Lighting Relay Resistor, Renew"
Motor,Completion,Electrical,Electrical Control - Resistor for M/C Sparking Renew
Motor,Completion,Electrical,Electrical Control - Low Voltage Resistor Panel
Motor,Completion,Electrical,Electrical Control - LT Resistor Panel Insulation Board - change to THIOLITE
Motor,Completion,Electrical,Electrical Control - Control Cut-Out Switch
Motor,Completion,Electrical,Electrical Control - Fit data logger system
Motor,Completion,Electrical,Electrical Control - Coach Controller Install
Motor,Completion,Electrical,"Electrical Control - Side Lamp, Renew"
Motor,Completion,Electrical,Electrical Control - Side Lamp LED test and re-fit
Motor,Completion,Electrical,Electrical Control - Headlights overhaul
Motor,Completion,Electrical,Electrical Control - Headlight light holder renew
Motor,Completion,Electrical,Electrical Control - LED Light (Red) MG /MA and LS Overhaul
Motor,Completion,Electrical,"Electrical Control - Blower Fans, Indicator Panel, Renew"
Motor,Completion,Electrical,Electrical Control - Meter Line Volts overhaul
Motor,Completion,Electrical,Electrical Control - Triple set (0-4000A meter line volts) Renew
Motor,Completion,Electrical,Electrical Control - Meter Ammeter overhaul
Motor,Completion,Electrical,Electrical Control - Triple set (0-800 A meter ampere) Renew
Motor,Completion,Electrical,Electrical Control - Meter Low Voltage overhaul
Motor,Completion,Electrical,Electrical Control - Triple set (0-150 meter low voltage) Renew
Motor,Completion,Electrical,Electrical Control - Instrument Lights IL 1-3
Motor,Completion,Electrical,"Electrical Control - A, B Bus-Line Lighting 110v DC Jumper Cable Assembly - Renew"
Motor,Completion,Electrical,"Electrical Control - A, B Bus-Line Lighting 110v DC Jumper Cable Assembly - Overhaul"
Motor,Completion,Electrical,"Electrical Control - Jumper Cables Fixed, Plug, 10 Point, renew"
Motor,Completion,Electrical,"Electrical Control - Jumper Cables Receptacle, 10 Point, renew"
Motor,Completion,Electrical,Electrical Control - Dummy Receptacle
Motor,Completion,Electrical,Electrical Control - Tail light - renew with LED type
Motor,Completion,Electrical,Electrical Control - Tail light - Overhaul LED Type
Motor,Completion,Electrical,Electrical Control - Cab Light Fitting - Overhaul
Motor,Completion,Electrical,Electrical Control - Cab Light Fitting Renew
Motor,Completion,Electrical,Electrical Control - Digital train Number Indicator – Overhaul
Motor,Completion,Electrical,Electrical Control - Digital train Number Indicator – Fit New
Motor,Completion,Electrical,Electrical Control - Main Lighting Switch Panel
Motor,Completion,Electrical,"Electrical - Fit LED light saloon,cab and cubicle"
Motor,Completion,Electrical,Electrical Control - Bulkhead Light Fitting. Add HT compartment light
Motor,Completion,Electrical,Electrical Control - Lighting Panel MCB
Motor,Completion,Electrical,Electrical Control - OMRON Relay & base - Renew
Motor,Completion,Electrical,Electrical Control - Control Circuit Breakers S/P
Motor,Completion,Electrical,Electrical Control - Speedometer Overhaul
Motor,Completion,Electrical,Electrical Control - Speedometer Renew
Motor,Completion,Electrical,Electrical Control - Controller Master – overhaul
Motor,Completion,Electrical,Electrical Control - Controller Master – Modify: Micro
Motor,Completion,Electrical,Electrical Control - Install SHMC
Motor,Completion,Electrical,Electrical Control - Compressor O/L 30TR
Motor,Completion,Electrical,- Compressor O/L 30TR - Renew
Motor,Completion,Electrical,Electrical Control - Exhauster O/L 30TR
Motor,Completion,Electrical,- Exhauster O/L 30TR - Renew
Motor,Completion,Electrical,Electrical Control - Gen/Alt O/L Relay 30TR
Motor,Completion,Electrical,Electrical Control - Generator/Alternator Overload Relay 30TR Renew
Motor,Completion,Electrical,Electrical Control - Relay Auxiliary No Current 15BR
Motor,Completion,Electrical,Electrical Control - Relay Motor Alternator 18ER
Motor,Completion,Electrical,Electrical Control - Relay Starter MA and Time Delay 19ER
Motor,Completion,Electrical,Electrical Control - Knife Switches S/P and D/P
Motor,Completion,Electrical,Electrical Control - Voltage Regulator Cut-Out Switch
Motor,Completion,Electrical,Electrical Control - Switch Limit 34N
Motor,Completion,Electrical,Electrical Control - Switch Isolating Aux 17KS
Motor,Completion,Electrical,Electrical Control - Switch Isolating Aux 17KS - Renew
Motor,Completion,Electrical,Electrical Control - Switch Control MA 15CS
Motor,Completion,Electrical,Electrical Control - Field Injection Transformer MA 11TF Overhaul
Motor,Completion,Electrical,Electrical Control - Field Injection Transformer - Renew
Motor,Completion,Electrical,"Electrical Control - Push Button Control Box, Overhaul"
Motor,Completion,Electrical,Electrical Control - Push Button Control Box - Renew
Motor,Completion,Electrical,Electrical Control - Interlock Boxes
Motor,Completion,Electrical,Electrical Control - Terminal Boards - Fit Wago Connectors
Motor,Completion,Electrical,Electrical Control - LT Connection Bar Overhaul
Motor,Completion,Electrical,Electrical Control - LT wiring 10M standard - Install
Motor,Completion,Electrical,Electrical Control - Windscreen Wiper Motor and Controller (Electric) - Fit New
Motor,Completion,Electrical,Electrical Control - Windscreen Wiper Motor and Controller (Electric) Overhaul
Motor,Completion,Electrical,"Electrical Control - Door/Bell Control Box, Fit New"
Motor,Completion,Electrical,"Electrical Control - Door/Bell Control Box, New Overhaul"
Motor,Completion,Electrical,Collector - Collector Equipment
Motor,Completion,Electrical,Collector - Roof Bus-Bars – Overhaul
Motor,Completion,Electrical,Collector - Roof Bus-Bars – Renew
Motor,Completion,Electrical,Collector - Busbar Insulator Roof – Overhaul
Motor,Completion,Electrical,Collector - Busbar Insulator Roof – Renew
Motor,Completion,Electrical,Collector - Insulator Pantograph – Overhaul
Motor,Completion,Electrical,Collector - Insulator Pantograph – Renew
Motor,Completion,Electrical,Collector - Insulator Roof Through - Overhaul
Motor,Completion,Electrical,Collector - Insulator Roof Through - Renew
Motor,Completion,Electrical,Collector - Pantograph Overhaul AEI
Motor,Completion,Electrical,Collector - Unique (Balance) pantograph overhaul
Motor,Completion,Electrical,Collector - Siemens pantograph overhaul
Motor,Completion,Electrical,Collector - Unique (Balance) Pantograph - Fit new
Motor,Completion,Electrical,Collector - Siemens Pantograph - Fit new
Motor,Completion,Electrical,Collector - Pantograph Operating Valve - Festo Overhaul
Motor,Completion,Electrical,Collector - Pantograph Operating valve Festo - Renew
Motor,Completion,Electrical,Heating & Ventilation - Heating and Ventilation
Motor,Completion,Electrical,Heating & Ventilation - Saloon Ceiling ventilator grill - powder coat Overhaul
Motor,Completion,Electrical,Heating & Ventilation - Saloon ceiling ventilator grill - powder coat Renew
Motor,Completion,Electrical,Heating & Ventilation - Driver’s Swivel type ventilator grill – (Aluminium) Overhaul
Motor,Completion,Electrical,Heating & Ventilation - Driver’s Swivel type ventilator grill – (Aluminium) Renew
Motor,Completion,Electrical,Heating & Ventilation - Renew ventilator grill sleeve
Motor,Completion,Electrical,Heating & Ventilation - Overhaul Air Ducting
Motor,Completion,Electrical,Heating & Ventilation - Heater – Fit new (10M)
Motor,Completion,Electrical,Heating & Ventilation - Heater Receptacle (Single Point) Overhaul
Motor,Completion,Electrical,Heating & Ventilation - Heater Receptacle (Single Point) Renew
Motor,Completion,Electrical,Heating & Ventilation - Switch Heater Interlock - Overhaul
Motor,Completion,Electrical,Heating & Ventilation - Conduit Heater Overhaul
Motor,Completion,Electrical,Heating & Ventilation - Conduit Heater Renew
Motor,Completion,Electrical,Heating & Ventilation - Heaters Saloon - Overhaul
Motor,Completion,Electrical,Heating & Ventilation - Heater Element - renew
Motor,Completion,Electrical,Heating & Ventilation - Heater Insulators - Renew
Motor,Completion,Electrical,Heating & Ventilation - Heater Fuse Boxes Overhaul
Motor,Completion,Electrical,Heating & Ventilation - Heater Fuse Boxes Renew
Motor,Completion,Electrical,Heating & Ventilation - Cab and Foot Heater - Overhaul
Motor,Completion,Electrical,Heating & Ventilation - Foot Heater - Renew Elements
Motor,Completion,Electrical,"Heating & Ventilation - Settling Chamber Filters, dry type - Fit new"
Motor,Completion,Coach Build,Interior Trim - Interior trim/fittings
Motor,Completion,Coach Build,Interior Trim - Motor Coach (2 - Door) Fitment of 10M Coach Saloon Interior [Metro Plus]
Motor,Completion,Coach Build,Interior Trim - Motor Coach (2 - Door) Fitment of 10M Coach Saloon Interior [Metro]
Motor,Completion,Coach Build,Interior Trim - Strap Hanger and Grab Poles Overhaul
Motor,Completion,Paint Works,Interior Trim - Decals Renew (Doors)
Motor,Completion,Paint Works,Interior Trim - Warning Notices Renew
Motor,Completion,Coach Build,Interior Trim - Driver’s Seat Repair
Motor,Completion,Coach Build,Interior Trim - Driver’s Seat Renew
Motor,Completion,Coach Build,Interior Trim - Renew Grab Poles
Motor,Completion,Coach Build,Interior Trim - Renew Strap Hangers
Motor,Completion,Coach Build,Interior Trim - New vestibule partition/grab pole design
Motor,Completion,Coach Build,Interior Trim - Siren Bracket – Remove (Not Cape)
Motor,Completion,Electrical,Interior Trim - Radio Bracket Remove
Motor,Completion,Electrical,"Interior Trim - Install New Radio Box, Bracket & Antenna"
Motor,Completion,Electrical,"Interior Trim - Overhaul New type Radio Box, Bracket & Antenna"
Motor,Completion,Coach Build,Interior Trim - Passenger Parcel Racks Refurbish
Motor,Completion,Coach Build,Interior Trim - Passenger Parcel Racks Fit New
Motor,Completion,Coach Build,Interior Trim - Seats and Backs Metro (New Type) Repair
Motor,Completion,Coach Build,Interior Trim - Seats and Backs Metro Plus Renew
Motor,Completion,Coach Build,Interior Trim - Seats Metro Plus tear proof trim
Motor,Completion,Coach Build,Interior Trim - Sunvisor Driver's - Refurbish
Motor,Completion,Coach Build,Interior Trim - Sunvisor Driver’s - Renew
Motor,Completion,BUP,Rotating Machines - Machines (Fits on Bogies)
Motor,Completion,BUP,Rotating Machines - Motor Nose Suspension - Overhaul
Motor,Completion,BUP,Rotating Machines - Traction Motor (1) Suspension Unit
Motor,Completion,Coach Build,Doors - Doors
Motor,Completion,Coach Build,Doors - Renew Cab Doors
Motor,Completion,Coach Build,Doors - Repair Cab Doors
Motor,Completion,Coach Build,Doors - End Door System New Fit
